"File","Line","Text"
"lib\page\admin_announcement_page.dart","4672","'此角色沒有 createdBy，無法寄送通知'"
"lib\page\admin_announcement_page.dart","4695","'寄送角色調整通知'"
"lib\page\admin_announcement_page.dart","4703","'角色：「$characterName」'"
"lib\page\admin_announcement_page.dart","4706","'創作者 UID：$creatorId'"
"lib\page\admin_announcement_page.dart","4719","'需要調整的內容'"
"lib\page\admin_announcement_page.dart","4720","'例如：角色介紹含有不符合創作者規範的內容，請調整後再公開。'"
"lib\page\admin_announcement_page.dart","4728","'建議先將角色轉為私人'"
"lib\page\admin_announcement_page.dart","4730","'這是信件提醒，不會自動將角色下架。'"
"lib\page\admin_announcement_page.dart","4744","'取消'"
"lib\page\admin_announcement_page.dart","4753","'請填寫需要調整的內容'"
"lib\page\admin_announcement_page.dart","4765","'確認寄送'"
"lib\page\admin_announcement_page.dart","4793","'已將調整通知寄給「$characterName」的創作者'"
"lib\page\admin_announcement_page.dart","4801","'寄送調整通知失敗'"
"lib\page\admin_announcement_page.dart","4805","'❌ 寄送角色調整通知失敗：$error'"
"lib\page\admin_announcement_page.dart","4812","'寄送調整通知失敗，請稍後再試'"
"lib\page\admin_announcement_page.dart","4854","'請輸入玩家 UID'"
"lib\page\admin_announcement_page.dart","4880","'找不到這位玩家，請檢查 UID'"
"lib\page\admin_announcement_page.dart","4889","'未設定暱稱的玩家'"
"lib\page\admin_announcement_page.dart","4895","'查詢玩家失敗'"
"lib\page\admin_announcement_page.dart","4913","'請先查詢並確認收件人'"
"lib\page\admin_announcement_page.dart","4922","'請填寫信件標題與內容'"
"lib\page\admin_announcement_page.dart","4943","'信件已寄給 $recipientName'"
"lib\page\admin_announcement_page.dart","4950","'寄信失敗'"
"lib\page\admin_announcement_page.dart","4965","'寄送玩家信件'"
"lib\page\admin_announcement_page.dart","4977","'收件人 UID'"
"lib\page\admin_announcement_page.dart","4980","'查詢收件人'"
"lib\page\admin_announcement_page.dart","5011","'✓ 收件人：$recipientName'"
"lib\page\admin_announcement_page.dart","5019","'信件標題'"
"lib\page\admin_announcement_page.dart","5030","'信件內容'"
"lib\page\admin_announcement_page.dart","5043","'取消'"
"lib\page\admin_announcement_page.dart","5054","'寄送中…'"
"lib\page\admin_announcement_page.dart","5054","'寄送信件'"
"lib\page\admin_announcement_page.dart","5082","'此角色沒有 createdBy，無法轉為私人'"
"lib\page\admin_announcement_page.dart","5091","'轉為私人角色'"
"lib\page\admin_announcement_page.dart","5093","'確定要將「$characterName」轉為私人嗎？\n\n'"
"lib\page\admin_announcement_page.dart","5094","'轉換後，角色會從公開區下架，'"
"lib\page\admin_announcement_page.dart","5095","'但仍保留在創作者的私人角色中。'"
"lib\page\admin_announcement_page.dart","5100","'取消'"
"lib\page\admin_announcement_page.dart","5104","'確認轉為私人'"
"lib\page\admin_announcement_page.dart","5155","'已將「$characterName」轉為私人'"
"lib\page\admin_announcement_page.dart","5159","'❌ 管理員轉私人失敗：$e'"
"lib\page\admin_announcement_page.dart","5166","'轉為私人失敗：$e'"
"lib\page\admin_announcement_page.dart","5183","'標記違規角色'"
"lib\page\admin_announcement_page.dart","5188","'確定要將「$characterName」標記為違規並下架嗎？'"
"lib\page\admin_announcement_page.dart","5195","'違規原因'"
"lib\page\admin_announcement_page.dart","5196","'例如：侵權、未成年內容、違反創作者規範'"
"lib\page\admin_announcement_page.dart","5205","'取消'"
"lib\page\admin_announcement_page.dart","5223","'確認下架'"
"lib\page\admin_announcement_page.dart","5279","'已將「$characterName」標記違規並下架'"
"lib\page\admin_announcement_page.dart","5283","'❌ 標記違規失敗：$e'"
"lib\page\admin_announcement_page.dart","5290","'標記違規失敗：$e'"
"lib\page\admin_announcement_page.dart","5305","'找不到角色創作者 UID，無法恢復公開'"
"lib\page\admin_announcement_page.dart","5315","'恢復公開角色'"
"lib\page\admin_announcement_page.dart","5317","'確定要將「$characterName」恢復公開嗎？\n\n'"
"lib\page\admin_announcement_page.dart","5318","'恢復後會重新出現在公開角色區。'"
"lib\page\admin_announcement_page.dart","5325","'取消'"
"lib\page\admin_announcement_page.dart","5331","'確認恢復公開'"
"lib\page\admin_announcement_page.dart","5386","'已將「$characterName」恢復公開'"
"lib\page\admin_announcement_page.dart","5390","'❌ 恢復公開失敗：$e'"
"lib\page\admin_announcement_page.dart","5397","'恢復公開失敗：$e'"
"lib\page\admin_announcement_page.dart","5415","'標記私人角色違規'"
"lib\page\admin_announcement_page.dart","5420","'確定要將「$characterName」標記為違規嗎？'"
"lib\page\admin_announcement_page.dart","5427","'違規原因'"
"lib\page\admin_announcement_page.dart","5428","'例如：侵權、未成年內容、違反創作者規範'"
"lib\page\admin_announcement_page.dart","5439","'取消'"
"lib\page\admin_announcement_page.dart","5451","'請先填寫違規原因'"
"lib\page\admin_announcement_page.dart","5462","'確認標記違規'"
"lib\page\admin_announcement_page.dart","5522","'已將「$characterName」標記違規'"
"lib\page\admin_announcement_page.dart","5526","'❌ 私人角色標記違規失敗：$e'"
"lib\page\admin_announcement_page.dart","5533","'標記違規失敗：$e'"
"lib\page\admin_announcement_page.dart","5576","'拾光牆搜尋索引'"
"lib\page\admin_announcement_page.dart","5587","'掃描所有舊公開貼文，依貼文內容與作者名稱補上 '"
"lib\page\admin_announcement_page.dart","5588","'searchKeywords，讓歷史貼文也能在拾光牆被搜尋。'"
"lib\page\admin_announcement_page.dart","5589","'重複執行會重新整理索引，不會建立重複貼文。'"
"lib\page\admin_announcement_page.dart","5610","'正在補建搜尋索引...'"
"lib\page\admin_announcement_page.dart","5611","'補建舊公開貼文搜尋索引'"
"lib\page\admin_announcement_page.dart","5638","'創作者名稱同步'"
"lib\page\admin_announcement_page.dart","5649","'根據角色的 createdBy，從 users/{uid} 讀取 nickname，'"
"lib\page\admin_announcement_page.dart","5650","'並補上 creatorName 與 creatorNameLower。'"
"lib\page\admin_announcement_page.dart","5671","'同步創作者名稱中...'"
"lib\page\admin_announcement_page.dart","5671","'一鍵同步創作者名稱'"
"lib\page\admin_announcement_page.dart","5698","'Voice Bank 管理'"
"lib\page\admin_announcement_page.dart","5709","'同步後端預設的聲音資料到 Firestore。'"
"lib\page\admin_announcement_page.dart","5710","'同一個文件會更新，不會重複建立。'"
"lib\page\admin_announcement_page.dart","5731","'同步中...'"
"lib\page\admin_announcement_page.dart","5731","'同步 Voice Bank'"
"lib\page\admin_announcement_page.dart","5743","'目前共 ${docs.length} 個聲音'"
"lib\page\admin_announcement_page.dart","5763","'讀取聲音庫失敗：${snapshot.error}'"
"lib\page\admin_announcement_page.dart","5775","'目前尚未建立 Voice Bank'"
"lib\page\admin_announcement_page.dart","5785","'未命名聲音'"
"lib\page\admin_announcement_page.dart","5822","""🚨 檢舉頁面報錯：${snapshot.error}"""
"lib\page\admin_announcement_page.dart","5824","'載入失敗：\n${snapshot.error}'"
"lib\page\admin_announcement_page.dart","5835","'目前沒有待處理的案件 ✨'"
"lib\page\admin_announcement_page.dart","5849","'目前沒有待處理的案件 ✨'"
"lib\page\admin_announcement_page.dart","5859","'一般檢舉'"
"lib\page\admin_announcement_page.dart","5861","'無具體文字'"
"lib\page\admin_announcement_page.dart","5865","'🚩 角色檢舉'"
"lib\page\admin_announcement_page.dart","5871","'角色：$characterName'"
"lib\page\admin_announcement_page.dart","5879","'檢舉原因：$reason\n補充說明：$details'"
"lib\page\admin_announcement_page.dart","5881","'檢舉原因：$reason'"
"lib\page\admin_announcement_page.dart","5884","'🚫 封鎖角色'"
"lib\page\admin_announcement_page.dart","5887","'角色：${data['"
"lib\page\admin_announcement_page.dart","5890","'💬 貼文相關'"
"lib\page\admin_announcement_page.dart","5892","'回覆不恰當'"
"lib\page\admin_announcement_page.dart","5893","'💬 聊天回覆檢舉'"
"lib\page\admin_announcement_page.dart","5896","'原因：${data['"
"lib\page\admin_announcement_page.dart","5900","'被檢舉訊息：「${data['"
"lib\page\admin_announcement_page.dart","5926","'回報內容：'"
"lib\page\admin_announcement_page.dart","5927","'無具體文字'"
"lib\page\admin_announcement_page.dart","5931","'回報者 UID：'"
"lib\page\admin_announcement_page.dart","5932","'未知'"
"lib\page\admin_announcement_page.dart","5978","'該檢舉項目'"
"lib\page\admin_announcement_page.dart","5979","'處理'"
"lib\page\announcement_page.dart","46","'公告頁載入失敗：${snapshot.error}'"
"lib\page\announcement_page.dart","47","'連線失敗，請稍後再試'"
"lib\page\announcement_page.dart","260","'最新'"
"lib\page\announcement_page.dart","363","'發布時間：${DateFormat('"
"lib\page\announcement_page.dart","403","'戀戀拾光營運團隊'"
"lib\page\app_texts.dart","40","'隱私權政策'"
"lib\page\app_texts.dart","43","'使用條款'"
"lib\page\app_texts.dart","46","'創作者規範'"
"lib\page\app_texts.dart","116","""重新整理"""
"lib\page\app_texts.dart","149","""頁面載入失敗"""
"lib\page\app_texts.dart","157","""請確認網路連線後再試一次。"""
"lib\page\app_texts.dart","177","""重新載入"""
"lib\page\character_management_page.dart","33","""請先登入系統"""
"lib\page\character_management_page.dart","149","'角色'"
"lib\page\character_management_page.dart","150","'創作者'"
"lib\page\character_management_page.dart","183","'若你暫停與角色聯繫，會顯示在這裡。'"
"lib\page\character_management_page.dart","230","'讀取封鎖創作者失敗'"
"lib\page\character_management_page.dart","245","'若你封鎖創作者，會顯示在這裡。'"
"lib\page\character_management_page.dart","259","'創作者'"
"lib\page\character_management_page.dart","331","'已封鎖創作者'"
"lib\page\character_management_page.dart","339","'其公開角色與後續新增角色不會出現在推薦中。'"
"lib\page\character_management_page.dart","374","'解除封鎖'"
"lib\page\character_management_page.dart","400","'解除封鎖創作者'"
"lib\page\character_management_page.dart","407","'確定要解除封鎖「$creatorName」嗎？\n\n'"
"lib\page\character_management_page.dart","408","'解除後，這位創作者與其角色可能會再次出現在推薦內容中。'"
"lib\page\character_management_page.dart","409","'你先前「單獨封鎖」的角色仍會維持封鎖。'"
"lib\page\character_management_page.dart","419","'取消'"
"lib\page\character_management_page.dart","426","'解除封鎖'"
"lib\page\character_management_page.dart","474","'已解除封鎖「$creatorName」'"
"lib\page\character_management_page.dart","480","'❌ 解除封鎖創作者失敗：$e'"
"lib\page\character_management_page.dart","487","'解除封鎖失敗，請稍後再試'"
"lib\page\character_management_page.dart","514","'角色管理'"
"lib\page\character_management_page.dart","524","'管理暫停聯繫的角色'"
"lib\page\character_management_page.dart","593","'角色'"
"lib\page\character_management_page.dart","657","'暫停聯繫中'"
"lib\page\character_management_page.dart","665","'暫停對話與通知，不會刪除相關資料。'"
"lib\page\character_management_page.dart","727","'確定要解除封鎖「$charName」嗎？解除後，相關內容可能會再次顯示。'"
"lib\page\character_management_page.dart","779","'角色'"
"lib\page\creator_follow_list_page.dart","34","'請先登入'"
"lib\page\creator_follow_list_page.dart","57","'我追蹤的創作者'"
"lib\page\creator_follow_list_page.dart","58","'追蹤我的玩家'"
"lib\page\creator_follow_list_page.dart","74","'讀取失敗：${snapshot.error}'"
"lib\page\creator_follow_list_page.dart","141","'還沒有追蹤創作者'"
"lib\page\creator_follow_list_page.dart","142","'目前還沒有追蹤者'"
"lib\page\creator_follow_list_page.dart","151","'在角色檔案或創作者工作坊追蹤喜歡的創作者吧。'"
"lib\page\creator_follow_list_page.dart","152","'當其他玩家追蹤你時，會顯示在這裡。'"
"lib\page\creator_follow_list_page.dart","192","'未知玩家'"
"lib\page\creator_follow_list_page.dart","227","'尚未設定玩家 ID'"
"lib\page\creator_follow_list_page.dart","277","'已追蹤'"
"lib\page\creator_follow_list_page.dart","291","'取消追蹤'"
"lib\page\creator_follow_list_page.dart","293","'確定要取消追蹤這位創作者嗎？'"
"lib\page\creator_follow_list_page.dart","304","'取消'"
"lib\page\creator_follow_list_page.dart","314","'取消追蹤'"
"lib\page\inbox_page.dart","149","""🚀 傳送門啟動：前往貼文 $postId"""
"lib\page\inbox_page.dart","161","""🚀 傳送門啟動：有人關注我，看看他是誰"""
"lib\page\interaction_history_page.dart","76","'讀取失敗: ${snapshot.error}'"
"lib\page\theme_selection_page.dart","31","'拾光紫'"
"lib\page\theme_selection_page.dart","38","'櫻花粉'"
"lib\page\theme_selection_page.dart","45","'湛藍海'"
"lib\page\theme_selection_page.dart","52","'夕陽橙'"
"lib\page\theme_selection_page.dart","59","'薄荷森'"
"lib\page\theme_selection_page.dart","66","'深夜模式'"
"lib\page\theme_selection_page.dart","74","'自定義色彩'"
"lib\page\theme_selection_page.dart","143","'選擇主題色'"
"lib\page\theme_selection_page.dart","206","'更換氛圍'"
"lib\page\theme_selection_page.dart","219","'挑選你喜歡的主題色，讓戀戀拾光更像你的樣子。'"
"lib\page\theme_selection_page.dart","257","'預覽效果'"
"lib\page\theme_selection_page.dart","273","'戀戀拾光'"
"lib\page\theme_selection_page.dart","355","'編輯個人檔案'"
"lib\page\theme_selection_page.dart","391","'角色'"
"lib\page\theme_selection_page.dart","392","'動態'"
"lib\page\theme_selection_page.dart","393","'喜歡'"
"lib\page\theme_selection_page.dart","403","'已簽到'"
"lib\page\theme_selection_page.dart","404","'今天已留下足跡'"
"lib\page\theme_selection_page.dart","417","'心動日記'"
"lib\page\theme_selection_page.dart","418","'記下心動瞬間'"
"lib\page\theme_selection_page.dart","616","'目前預覽'"
